Latitude,Longitude,Date time,Plow status,Spreader status,Engine status,Truck
42.28705978393555,-82.93433380126953,2023-02-13 08:27:48,True,False,True,8143
42.28705978393555,-82.93433380126953,2023-02-13 08:27:49,True,False,True,8143
42.28705978393555,-82.93433380126953,2023-02-13 08:28:03,True,False,True,8143
42.28705978393555,-82.93433380126953,2023-02-13 08:28:18,True,False,True,8143
42.28705978393555,-82.93433380126953,2023-02-13 08:28:33,True,False,True,8143
42.28705978393555,-82.93433380126953,2023-02-13 08:28:35,True,False,True,8143
42.28705978393555,-82.93433380126953,2023-02-13 08:28:36,True,False,True,8143
42.28705978393555,-82.93433380126953,2023-02-13 08:28:48,True,False,True,8143
42.28705978393555,-82.93433380126953,2023-02-13 08:29:03,True,False,True,8143
42.28705978393555,-82.93433380126953,2023-02-13 08:29:18,True,False,True,8143
42.28705978393555,-82.93433380126953,2023-02-13 08:29:33,True,False,True,8143
42.28705978393555,-82.93433380126953,2023-02-13 08:29:48,True,False,True,8143
42.28705978393555,-82.93433380126953,2023-02-13 08:30:03,True,False,True,8143
42.28705978393555,-82.93433380126953,2023-02-13 08:30:18,True,False,True,8143
42.28705978393555,-82.93433380126953,2023-02-13 08:30:33,True,False,True,8143
42.28705978393555,-82.93433380126953,2023-02-13 08:30:48,True,False,True,8143
42.28705978393555,-82.93433380126953,2023-02-13 08:31:03,True,False,True,8143
42.28705978393555,-82.93433380126953,2023-02-13 08:31:18,True,False,True,8143
Latitude,Longitude,Date time,Plow status,Spreader status,Engine status,Truck
42.28705978393555,-82.93433380126953,2023-02-15 13:10:11,True,False,True,8633
42.28705978393555,-82.93433380126953,2023-02-15 13:10:12,True,False,True,8633
42.28705978393555,-82.93433380126953,2023-02-15 13:10:22,True,False,True,8633
42.28705978393555,-82.93433380126953,2023-02-15 13:10:38,True,False,True,8633
Latitude,Longitude,Date time,Plow status,Spreader status,Engine status,Truck
42.297218322753906,-83.04002380371094,2023-02-16 19:11:42,False,True,True,2363
42.29774856567383,-83.04004669189453,2023-02-16 19:11:54,False,True,True,2363
42.29787063598633,-83.03997802734375,2023-02-16 19:12:17,False,True,True,2363
42.29473114013672,-83.03719329833984,2023-02-16 19:12:59,False,True,True,2363
42.29425048828125,-83.03656768798828,2023-02-16 19:13:09,False,True,True,2363
42.31719970703125,-83.05116271972656,2023-02-16 19:15:12,False,True,True,7995
