Latitude,Longitude,Date time,Plow status,Spreader status,Engine status,Truck
42.26036834716797,-83.08415222167969,2023-12-04 00:00:04,True,False,True,9019
42.26036834716797,-83.08413696289062,2023-12-04 00:00:19,True,False,True,9019
42.26036834716797,-83.0841293334961,2023-12-04 00:00:34,True,False,True,9019
Latitude,Longitude,Date time,Plow status,Spreader status,Engine status,Truck
42.31647872924805,-83.03829193115234,2023-12-04 02:11:05,True,False,True,8105
42.316429138183594,-83.03845977783203,2023-12-04 02:11:20,True,False,True,8105
42.31644058227539,-83.0385971069336,2023-12-04 02:11:35,True,False,True,8105
42.316471099853516,-83.0386962890625,2023-12-04 02:11:50,True,False,True,8105
42.316490173339844,-83.03874969482422,2023-12-04 02:12:05,True,False,True,8105
42.31652069091797,-83.03883361816406,2023-12-04 02:12:20,True,False,True,8105
42.31657028198242,-83.03893280029297,2023-12-04 02:12:35,True,False,True,8105
42.3166389465332,-83.0390625,2023-12-04 02:12:50,True,False,True,8105
42.31671905517578,-83.03923034667969,2023-12-04 02:13:05,True,False,True,8105
42.316749572753906,-83.0392837524414,2023-12-04 02:13:20,True,False,True,8105
42.31673812866211,-83.0392837524414,2023-12-04 02:13:35,True,False,True,8105
42.31752014160156,-83.0424575805664,2023-12-04 02:15:41,True,False,True,8105
42.317508697509766,-83.04241943359375,2023-12-04 02:15:56,True,False,True,8105
42.317508697509766,-83.04237365722656,2023-12-04 02:16:11,True,False,True,8105
42.317501068115234,-83.04235076904297,2023-12-04 02:16:26,True,False,True,8105
42.31747055053711,-83.04235076904297,2023-12-04 02:16:41,True,False,True,8105
42.31745910644531,-83.04235076904297,2023-12-04 02:16:56,True,False,True,8105
42.31747055053711,-83.04237365722656,2023-12-04 02:17:11,True,False,True,8105
42.31748962402344,-83.0423812866211,2023-12-04 02:17:26,True,False,True,8105
42.31748962402344,-83.04237365722656,2023-12-04 02:17:41,True,False,True,8105
42.31748962402344,-83.04237365722656,2023-12-04 02:17:56,True,False,True,8105
42.31745910644531,-83.04234313964844,2023-12-04 02:18:11,True,False,True,8105
42.317440032958984,-83.04231262207031,2023-12-04 02:18:26,True,False,True,8105
42.31745147705078,-83.04228973388672,2023-12-04 02:18:41,True,False,True,8105
42.31745910644531,-83.04229736328125,2023-12-04 02:18:56,True,False,True,8105
42.31745910644531,-83.04231262207031,2023-12-04 02:19:11,True,False,True,8105
42.31745147705078,-83.04232025146484,2023-12-04 02:19:26,True,False,True,8105
42.31745147705078,-83.04232025146484,2023-12-04 02:19:41,True,False,True,8105
42.31745910644531,-83.04228210449219,2023-12-04 02:19:56,True,False,True,8105
42.31745910644531,-83.04228210449219,2023-12-04 02:20:11,True,False,True,8105
42.31745910644531,-83.04228210449219,2023-12-04 02:20:26,True,False,True,8105
42.31747055053711,-83.04228210449219,2023-12-04 02:20:41,True,False,True,8105
42.31747055053711,-83.04229736328125,2023-12-04 02:20:56,True,False,True,8105
42.31745910644531,-83.04228973388672,2023-12-04 02:21:11,True,False,True,8105
42.317440032958984,-83.04228210449219,2023-12-04 02:21:26,True,False,True,8105
42.31745910644531,-83.04228973388672,2023-12-04 02:21:41,True,False,True,8105
42.31747817993164,-83.04228973388672,2023-12-04 02:21:56,True,False,True,8105
42.317501068115234,-83.04229736328125,2023-12-04 02:22:11,True,False,True,8105
42.317501068115234,-83.04229736328125,2023-12-04 02:22:26,True,False,True,8105
42.317501068115234,-83.04229736328125,2023-12-04 02:22:41,True,False,True,8105
42.317508697509766,-83.04229736328125,2023-12-04 02:22:56,True,False,True,8105
42.31748962402344,-83.04229736328125,2023-12-04 02:23:11,True,False,True,8105
42.31747817993164,-83.04228210449219,2023-12-04 02:23:26,True,False,True,8105
42.317501068115234,-83.04229736328125,2023-12-04 02:23:41,True,False,True,8105
42.317501068115234,-83.04232025146484,2023-12-04 02:23:56,True,False,True,8105
42.317508697509766,-83.04232025146484,2023-12-04 02:24:11,True,False,True,8105
42.31748962402344,-83.04232788085938,2023-12-04 02:24:26,True,False,True,8105
42.31747055053711,-83.04231262207031,2023-12-04 02:24:41,True,False,True,8105
42.31745910644531,-83.04226684570312,2023-12-04 02:24:56,True,False,True,8105
42.31745147705078,-83.04225158691406,2023-12-04 02:25:11,True,False,True,8105
42.31747055053711,-83.04228210449219,2023-12-04 02:25:26,True,False,True,8105
42.317508697509766,-83.04231262207031,2023-12-04 02:25:41,True,False,True,8105
42.31753158569336,-83.04232025146484,2023-12-04 02:25:56,True,False,True,8105
42.31753921508789,-83.04232788085938,2023-12-04 02:26:11,True,False,True,8105
42.317508697509766,-83.04231262207031,2023-12-04 02:26:26,True,False,True,8105
42.31748962402344,-83.04231262207031,2023-12-04 02:26:41,True,False,True,8105
42.31748962402344,-83.04232025146484,2023-12-04 02:26:56,True,False,True,8105
42.31747817993164,-83.04229736328125,2023-12-04 02:27:11,True,False,True,8105
42.31752014160156,-83.04231262207031,2023-12-04 02:27:26,True,False,True,8105
42.31755065917969,-83.04232025146484,2023-12-04 02:27:41,True,False,True,8105
42.31755065917969,-83.04232025146484,2023-12-04 02:27:56,True,False,True,8105
42.31753921508789,-83.04235076904297,2023-12-04 02:28:11,True,False,True,8105
42.31753158569336,-83.0423583984375,2023-12-04 02:28:26,True,False,True,8105
42.31753158569336,-83.04232788085938,2023-12-04 02:28:41,True,False,True,8105
42.31753158569336,-83.04228973388672,2023-12-04 02:28:56,True,False,True,8105
42.317569732666016,-83.04231262207031,2023-12-04 02:29:11,True,False,True,8105
42.317588806152344,-83.04232788085938,2023-12-04 02:29:26,True,False,True,8105
42.31758117675781,-83.04234313964844,2023-12-04 02:29:41,True,False,True,8105
42.31753921508789,-83.04234313964844,2023-12-04 02:29:56,True,False,True,8105
42.317501068115234,-83.04232025146484,2023-12-04 02:30:11,True,False,True,8105
42.31745910644531,-83.04228973388672,2023-12-04 02:30:26,True,False,True,8105
42.31745910644531,-83.04228973388672,2023-12-04 02:30:42,True,False,True,8105
42.31745910644531,-83.04226684570312,2023-12-04 02:30:57,True,False,True,8105
42.31747817993164,-83.04228210449219,2023-12-04 02:31:12,True,False,True,8105
42.317508697509766,-83.04228973388672,2023-12-04 02:31:27,True,False,True,8105
42.31753158569336,-83.04229736328125,2023-12-04 02:31:42,True,False,True,8105
42.31753921508789,-83.04231262207031,2023-12-04 02:31:57,True,False,True,8105
42.31755065917969,-83.04231262207031,2023-12-04 02:32:12,True,False,True,8105
42.317569732666016,-83.04232025146484,2023-12-04 02:32:27,True,False,True,8105
42.31752014160156,-83.04228973388672,2023-12-04 02:32:42,True,False,True,8105
