Latitude,Longitude,Date time,Plow status,Spreader status,Engine status,Truck
42.297279357910156,-83.0400390625,2024-12-23 17:31:20,True,False,True,6686
42.29785919189453,-83.03999328613281,2024-12-23 17:31:40,True,False,True,6686
42.29787826538086,-83.03996276855469,2024-12-23 17:31:55,True,False,True,6686
42.294639587402344,-83.03707122802734,2024-12-23 17:32:47,True,False,True,6686
42.29467010498047,-83.03462219238281,2024-12-23 17:33:10,True,False,True,6686
42.29505920410156,-83.032470703125,2024-12-23 17:33:25,True,False,True,6686
42.29549026489258,-83.03019714355469,2024-12-23 17:33:40,True,False,True,6686
42.29584884643555,-83.02832794189453,2024-12-23 17:33:55,True,False,True,6686
42.296268463134766,-83.02619934082031,2024-12-23 17:34:10,True,False,True,6686
42.2966194152832,-83.02424621582031,2024-12-23 17:34:25,True,False,True,6686
42.29703903198242,-83.02214050292969,2024-12-23 17:34:40,True,False,True,6686
42.29738998413086,-83.02027130126953,2024-12-23 17:34:55,True,False,True,6686
42.29779815673828,-83.01811981201172,2024-12-23 17:35:10,True,False,True,6686
42.29792022705078,-83.01747131347656,2024-12-23 17:35:25,True,False,True,6686
42.29792022705078,-83.01747131347656,2024-12-23 17:35:40,True,False,True,6686
42.29793167114258,-83.01746368408203,2024-12-23 17:35:55,True,False,True,6686
42.29793167114258,-83.01744842529297,2024-12-23 17:36:10,True,False,True,6686
42.29793167114258,-83.01744079589844,2024-12-23 17:36:25,True,False,True,6686
42.29816818237305,-83.01628112792969,2024-12-23 17:36:40,True,False,True,6686
42.29859924316406,-83.01412963867188,2024-12-23 17:36:55,True,False,True,6686
42.29903030395508,-83.01165771484375,2024-12-23 17:37:10,True,False,True,6686
42.2994499206543,-83.00948333740234,2024-12-23 17:37:25,True,False,True,6686
42.2999382019043,-83.00694274902344,2024-12-23 17:37:40,True,False,True,6686
42.30036163330078,-83.00479125976562,2024-12-23 17:37:55,True,False,True,6686
42.300838470458984,-83.00228881835938,2024-12-23 17:38:10,True,False,True,6686
42.301239013671875,-83.00007629394531,2024-12-23 17:38:25,True,False,True,6686
42.301761627197266,-82.99736785888672,2024-12-23 17:38:40,True,False,True,6686
42.302188873291016,-82.99504852294922,2024-12-23 17:38:55,True,False,True,6686
42.30226135253906,-82.99472045898438,2024-12-23 17:39:00,True,False,True,6686
42.302249908447266,-82.99472045898438,2024-12-23 17:39:10,True,False,True,6686
42.30226135253906,-82.99472045898438,2024-12-23 17:39:25,True,False,True,6686
42.30226135253906,-82.99471282958984,2024-12-23 17:39:40,True,False,True,6686
42.30226135253906,-82.99469757080078,2024-12-23 17:39:55,True,False,True,6686
42.302249908447266,-82.99469757080078,2024-12-23 17:40:10,True,False,True,6686
42.30226135253906,-82.9946517944336,2024-12-23 17:40:25,True,False,True,6686
42.30263137817383,-82.99286651611328,2024-12-23 17:40:40,True,False,True,6686
42.303070068359375,-82.99063873291016,2024-12-23 17:40:55,True,False,True,6686
42.3036003112793,-82.98787689208984,2024-12-23 17:41:10,True,False,True,6686
42.30406951904297,-82.9854507446289,2024-12-23 17:41:25,True,False,True,6686
42.304588317871094,-82.98268127441406,2024-12-23 17:41:40,True,False,True,6686
42.30498123168945,-82.98058319091797,2024-12-23 17:41:55,True,False,True,6686
42.30540084838867,-82.97843170166016,2024-12-23 17:42:10,True,False,True,6686
42.30580139160156,-82.97633361816406,2024-12-23 17:42:25,True,False,True,6686
42.30625915527344,-82.97399139404297,2024-12-23 17:42:40,True,False,True,6686
42.30672073364258,-82.97160339355469,2024-12-23 17:42:55,True,False,True,6686
42.30723190307617,-82.96894073486328,2024-12-23 17:43:10,True,False,True,6686
42.3076286315918,-82.96672058105469,2024-12-23 17:43:25,True,False,True,6686
42.308109283447266,-82.96415710449219,2024-12-23 17:43:40,True,False,True,6686
42.30860137939453,-82.96147918701172,2024-12-23 17:43:55,True,False,True,6686
42.309139251708984,-82.95861053466797,2024-12-23 17:44:10,True,False,True,6686
42.309600830078125,-82.95616149902344,2024-12-23 17:44:25,True,False,True,6686
42.310081481933594,-82.95352935791016,2024-12-23 17:44:40,True,False,True,6686
42.31034851074219,-82.9518814086914,2024-12-23 17:44:55,True,False,True,6686
42.310699462890625,-82.94994354248047,2024-12-23 17:45:10,True,False,True,6686
42.311038970947266,-82.94841766357422,2024-12-23 17:45:25,True,False,True,6686
42.31119155883789,-82.9476089477539,2024-12-23 17:45:40,True,False,True,6686
42.311248779296875,-82.9472885131836,2024-12-23 17:45:55,True,False,True,6686
42.311580657958984,-82.94554901123047,2024-12-23 17:46:10,True,False,True,6686
42.311988830566406,-82.94341278076172,2024-12-23 17:46:25,True,False,True,6686
42.312400817871094,-82.94116973876953,2024-12-23 17:46:40,True,False,True,6686
42.31275177001953,-82.93934631347656,2024-12-23 17:46:55,True,False,True,6686
42.31319046020508,-82.93714141845703,2024-12-23 17:47:10,True,False,True,6686
42.313629150390625,-82.93480682373047,2024-12-23 17:47:25,True,False,True,6686
42.314109802246094,-82.9322280883789,2024-12-23 17:47:40,True,False,True,6686
42.314231872558594,-82.93023681640625,2024-12-23 17:47:55,True,False,True,6686
42.314231872558594,-82.9301986694336,2024-12-23 17:48:10,True,False,True,6686
42.314231872558594,-82.93020629882812,2024-12-23 17:48:25,True,False,True,6686
42.314239501953125,-82.92893981933594,2024-12-23 17:48:40,True,False,True,6686
42.31433868408203,-82.92652893066406,2024-12-23 17:48:55,True,False,True,6686
42.31435012817383,-82.92363739013672,2024-12-23 17:49:10,True,False,True,6686
42.31425094604492,-82.92111206054688,2024-12-23 17:49:25,True,False,True,6686
42.314151763916016,-82.91873168945312,2024-12-23 17:49:40,True,False,True,6686
42.3140983581543,-82.9176025390625,2024-12-23 17:49:55,True,False,True,6686
42.31401062011719,-82.91555786132812,2024-12-23 17:50:10,True,False,True,6686
42.31385040283203,-82.91307830810547,2024-12-23 17:50:25,True,False,True,6686
42.31367874145508,-82.91121673583984,2024-12-23 17:50:40,True,False,True,6686
42.3136100769043,-82.91049194335938,2024-12-23 17:50:55,True,False,True,6686
42.313358306884766,-82.90808868408203,2024-12-23 17:51:10,True,False,True,6686
42.3131217956543,-82.90577697753906,2024-12-23 17:51:25,True,False,True,6686
42.31278991699219,-82.90309143066406,2024-12-23 17:51:40,True,False,True,6686
42.31251907348633,-82.90116882324219,2024-12-23 17:51:55,True,False,True,6686
42.31391143798828,-82.90129852294922,2024-12-23 17:52:14,True,False,True,6686
42.315528869628906,-82.90170288085938,2024-12-23 17:52:29,True,False,True,6686
42.31734085083008,-82.90215301513672,2024-12-23 17:52:44,True,False,True,6686
42.31925964355469,-82.9024887084961,2024-12-23 17:52:59,True,False,True,6686
42.321170806884766,-82.9028091430664,2024-12-23 17:53:14,True,False,True,6686
42.323020935058594,-82.90312957763672,2024-12-23 17:53:29,True,False,True,6686
42.3247184753418,-82.9034194946289,2024-12-23 17:53:44,True,False,True,6686
42.32543182373047,-82.9035415649414,2024-12-23 17:53:59,True,False,True,6686
