Latitude,Longitude,Date time,Plow status,Spreader status,Engine status,Truck
42.29719924926758,-83.0400390625,2024-03-05 23:02:02,True,False,True,2581
42.29814147949219,-83.03999328613281,2024-03-05 23:02:23,True,False,True,2581
42.29806137084961,-83.04170989990234,2024-03-05 23:02:39,True,False,True,2581
42.29713821411133,-83.04402160644531,2024-03-05 23:02:54,True,False,True,2581
42.296810150146484,-83.04505920410156,2024-03-05 23:03:09,True,False,True,2581
42.29679870605469,-83.04508209228516,2024-03-05 23:03:24,True,False,True,2581
42.29637908935547,-83.04618072509766,2024-03-05 23:03:39,True,False,True,2581
42.294639587402344,-83.04940795898438,2024-03-05 23:04:05,True,False,True,2581
42.29372024536133,-83.05126190185547,2024-03-05 23:04:20,True,False,True,2581
42.29270935058594,-83.05333709716797,2024-03-05 23:04:35,True,False,True,2581
42.29169845581055,-83.05545043945312,2024-03-05 23:04:50,True,False,True,2581
42.29079818725586,-83.05780029296875,2024-03-05 23:05:05,True,False,True,2581
42.290321350097656,-83.05915832519531,2024-03-05 23:05:20,True,False,True,2581
42.290279388427734,-83.05925750732422,2024-03-05 23:05:35,True,False,True,2581
42.290069580078125,-83.05982971191406,2024-03-05 23:05:50,True,False,True,2581
42.289371490478516,-83.0617904663086,2024-03-05 23:06:05,True,False,True,2581
42.288719177246094,-83.06365203857422,2024-03-05 23:06:20,True,False,True,2581
42.28794860839844,-83.06581115722656,2024-03-05 23:06:35,True,False,True,2581
42.2877082824707,-83.06649017333984,2024-03-05 23:06:50,True,False,True,2581
42.28746032714844,-83.0667724609375,2024-03-05 23:07:05,True,False,True,2581
42.28656005859375,-83.06716918945312,2024-03-05 23:07:20,True,False,True,2581
42.285438537597656,-83.06767272949219,2024-03-05 23:07:35,True,False,True,2581
42.28382873535156,-83.0683822631836,2024-03-05 23:07:50,True,False,True,2581
42.28205108642578,-83.06909942626953,2024-03-05 23:08:05,True,False,True,2581
42.280120849609375,-83.06983184814453,2024-03-05 23:08:20,True,False,True,2581
42.278018951416016,-83.07064819335938,2024-03-05 23:08:35,True,False,True,2581
42.27621841430664,-83.07135772705078,2024-03-05 23:08:50,True,False,True,2581
42.274200439453125,-83.07215118408203,2024-03-05 23:09:05,True,False,True,2581
42.2724494934082,-83.07274627685547,2024-03-05 23:09:20,True,False,True,2581
42.270408630371094,-83.0731201171875,2024-03-05 23:09:35,True,False,True,2581
42.26865005493164,-83.07344055175781,2024-03-05 23:09:50,True,False,True,2581
42.266658782958984,-83.07377624511719,2024-03-05 23:10:05,True,False,True,2581
42.264930725097656,-83.07408905029297,2024-03-05 23:10:20,True,False,True,2581
42.26308822631836,-83.07440948486328,2024-03-05 23:10:35,True,False,True,2581
42.26115036010742,-83.07472229003906,2024-03-05 23:10:50,True,False,True,2581
42.25904083251953,-83.07508850097656,2024-03-05 23:11:05,True,False,True,2581
42.257198333740234,-83.0754165649414,2024-03-05 23:11:20,True,False,True,2581
42.255218505859375,-83.07576751708984,2024-03-05 23:11:35,True,False,True,2581
